,lalvoterid,zip,age,gender_F,gender_M,religion_Buddhist,religion_Catholic,religion_Christian,religion_Eastern Orthodox,religion_Greek Orthodox,religion_Hindu,religion_Islamic,religion_Jewish,religion_Lutheran,religion_Protestant,religion_Shinto,ethnicity_East and South Asian,ethnicity_European,ethnicity_Hispanic and Portuguese,ethnicity_Likely African-American,ethnicity_Other
1601,LALDC409317453,20019.0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1602,LALDC409317903,20019.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1603,LALDC409320518,20002.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1604,LALDC409323453,20052.0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1605,LALDC409325653,20010.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1606,LALDC409328634,20011.0,72,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1607,LALDC409330138,20001.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1608,LALDC409335656,20020.0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1609,LALDC409337963,20020.0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1610,LALDC409344066,20019.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1611,LALDC409344492,20019.0,43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1612,LALDC409345287,20010.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1613,LALDC430631260,20002.0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1614,LALDC430632132,20011.0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1615,LALDC430632362,20001.0,99,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1616,LALDC440797574,20002.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,LALDC440798202,20032.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1618,LALDC455562712,20019.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1619,LALDC455565761,20002.0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1620,LALDC455566182,20019.0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1621,LALDC455568390,20010.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1622,LALDC455575874,20010.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1623,LALDC455580264,20008.0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1624,LALDC455580914,20037.0,87,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1625,LALDC471468168,20015.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,LALDC475458243,20003.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1627,LALDC486518169,20019.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1628,LALDC486526700,20008.0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1629,LALDC486532005,20019.0,63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1630,LALDC505988209,20010.0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1631,LALDC505993574,20009.0,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1632,LALDC505994515,20011.0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1633,LALDC505994546,20009.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1634,LALDC505996995,20019.0,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1635,LALDC505997266,20016.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1636,LALDC505998078,20020.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1637,LALDC506000594,20011.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,LALDC506001737,20001.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1639,LALDC506012134,20020.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1640,LALDC506013436,20018.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1641,LALDC471472767,20011.0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1642,LALDC471474363,20020.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1643,LALDC471475105,20001.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1644,LALDC471475459,20001.0,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1645,LALDC471477604,20010.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1646,LALDC475452525,20007.0,41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1647,LALDC475460587,20018.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1648,LALDC486528669,20008.0,76,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1649,LALDC486531082,20002.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,LALDC505982859,20016.0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1651,LALDC505987034,20019.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1652,LALDC505987772,20019.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1653,LALDC506003877,20010.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1654,LALDC506004192,20001.0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,LALDC506006186,20019.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1656,LALDC506008127,20019.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1657,LALDC506008350,20019.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1658,LALDC506008898,20007.0,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1659,LALDC506012594,20002.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1660,LALDC506012622,20016.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1661,LALDC506012659,20002.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1662,LALDC506014284,20019.0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1663,LALDC506016792,20002.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1664,LALDC506018495,20009.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1665,LALDC506021923,20003.0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1666,LALDC506023857,20019.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1667,LALDC506025280,20032.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1668,LALDC506031023,20019.0,62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1669,LALDC519086572,20032.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1670,LALDC519088599,20002.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1671,LALDC519090253,20037.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1672,LALDC519092861,20020.0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1673,LALDC537046332,20019.0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1674,LALDC537054383,20002.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1675,LALDC548082165,20002.0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1676,LALDC548091906,20032.0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1677,LALDC548092406,20002.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1678,LALDC548093313,20003.0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1679,LALDC548093485,20011.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1680,LALDC548096468,20001.0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1681,LALDC548097780,20010.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1682,LALDC551183463,20011.0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,LALDC551187650,20002.0,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1684,LALDC551190793,20024.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1685,LALDC551191341,20002.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1686,LALDC551196882,20032.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1687,LALDC551199408,20002.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1688,LALDC551199847,20009.0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1689,LALDC551200841,20059.0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1690,LALDC551207907,20019.0,64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1691,LALDC551209804,20011.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1692,LALDC563347894,20011.0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1693,LALDC563351356,20007.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1694,LALDC563353131,20002.0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1695,LALDC563355253,20019.0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1696,LALDC563355759,20007.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1697,LALDC563357473,20001.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1698,LALDC563358095,20036.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1699,LALDC582461371,20019.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1700,LALDC582461420,20011.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1701,LALDC582461962,20001.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1702,LALDC582464971,20007.0,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1703,LALDC582465640,20011.0,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1704,LALDC582469902,20012.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1705,LALDC582477333,20008.0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1706,LALDC582479197,20020.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1707,LALDC582480295,20008.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1708,LALDC582481581,20002.0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1709,LALDC582482553,20008.0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1710,LALDC582483062,20016.0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1711,LALDC593244902,20019.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1712,LALDC593247939,20011.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1713,LALDC596415749,20011.0,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1714,LALDC596418116,20008.0,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1715,LALDC596418239,20009.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1716,LALDC596419750,20024.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1717,LALDC596419926,20019.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1718,LALDC596420820,20009.0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1719,LALDC611049895,20037.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1720,LALDC611053702,20002.0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1721,LALDC611056813,20005.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1722,LALDC611056962,20032.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1723,LALDC611060772,20016.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1724,LALDC611061045,20001.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1725,LALDC611062802,20020.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1726,LALDC611063773,20032.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1727,LALDC611065427,20010.0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1728,LALDC611068569,20018.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1729,LALDC611072105,20032.0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1730,LALDC611074082,20010.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,LALDC611074363,20018.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1732,LALDC611077514,20002.0,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1733,LALDC630227377,20016.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1734,LALDC630230869,20007.0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1735,LALDC630236186,20001.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1736,LALDC506014546,20010.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1737,LALDC506024506,20019.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1738,LALDC506024875,20017.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1739,LALDC506027665,20009.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1740,LALDC506029730,20018.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1741,LALDC519085319,20002.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1742,LALDC519087035,20003.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1743,LALDC519094749,20002.0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1744,LALDC537040246,20001.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1745,LALDC537040330,20007.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,LALDC537042203,20010.0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1747,LALDC537042999,20011.0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1748,LALDC537045126,20009.0,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1749,LALDC537046121,20003.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1750,LALDC537049604,20011.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1751,LALDC537055082,20009.0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1752,LALDC537057650,20012.0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1753,LALDC548080492,20002.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1754,LALDC548080622,20008.0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1755,LALDC548084414,20002.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1756,LALDC548090821,20059.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1757,LALDC548095286,20019.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1758,LALDC548096486,20002.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1759,LALDC548098660,20009.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1760,LALDC551181975,20012.0,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1761,LALDC551184478,20032.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1762,LALDC551185545,20009.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,LALDC551186187,20010.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1764,LALDC551188326,20015.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1765,LALDC551189378,20019.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1766,LALDC551191314,20010.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,LALDC551193520,20024.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1768,LALDC551193645,20020.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1769,LALDC551194784,20002.0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1770,LALDC551195133,20010.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1771,LALDC551195611,20032.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1772,LALDC551195763,20011.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1773,LALDC551197661,20003.0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1774,LALDC551198353,20005.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1775,LALDC551198373,20009.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1776,LALDC551204751,20001.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1777,LALDC551206351,20002.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1778,LALDC551209464,20009.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1779,LALDC563345970,20019.0,61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1780,LALDC563349499,20002.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1781,LALDC563351604,20009.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1782,LALDC563351945,20011.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783,LALDC563354760,20009.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1784,LALDC563357029,20001.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1785,LALDC582459671,20007.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1786,LALDC582468652,20011.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1787,LALDC582472181,20002.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1788,LALDC582472933,20002.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1789,LALDC582478856,20020.0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1790,LALDC582479284,20002.0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1791,LALDC582480979,20032.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1792,LALDC582481356,20020.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1793,LALDC593245089,20002.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1794,LALDC593247830,20010.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1795,LALDC593251557,20024.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1796,LALDC596416574,20018.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1797,LALDC596423065,20008.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1798,LALDC596423917,20036.0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1799,LALDC611047804,20003.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1800,LALDC611049620,20002.0,49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1801,LALDC611050821,20032.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1802,LALDC611051148,20009.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1803,LALDC611052203,20003.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1804,LALDC611052743,20010.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1805,LALDC611053576,20019.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1806,LALDC611056227,20002.0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1807,LALDC611056771,20003.0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,LALDC611056779,20032.0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1809,LALDC611062154,20015.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1810,LALDC611062712,20002.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1811,LALDC611063365,20002.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1812,LALDC611064706,20008.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1813,LALDC611069570,20008.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1814,LALDC611070524,20017.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1815,LALDC611073258,20011.0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1816,LALDC611076957,20037.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1817,LALDC630226995,20018.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1818,LALDC630228017,20020.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1819,LALDC630228100,20009.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1820,LALDC630229093,20010.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1821,LALDC630230290,20015.0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1822,LALDC630231090,20019.0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1823,LALDC630232326,20008.0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1824,LALDC630232349,20037.0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1825,LALDC630232461,20001.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1826,LALDC630232761,20002.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1827,LALDC630235404,20001.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1828,LALDC630235831,20032.0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1829,LALDC630236211,20009.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1830,LALDC630237876,20002.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1831,LALDC630240764,20001.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1832,LALDC630242077,20016.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,LALDC641950568,20001.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1834,LALDC641953352,20002.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1835,LALDC641953595,20032.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1836,LALDC641955318,20020.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1837,LALDC641955502,20008.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1838,LALDC641957834,20009.0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1839,LALDC641957912,20007.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1840,LALDC641958012,20011.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1841,LALDC641958070,20017.0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1842,LALDC641961752,20005.0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1843,LALDC641962164,20009.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1844,LALDC641963740,20001.0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1845,LALDC641963782,20003.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,LALDC641964399,20019.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1847,LALDC630237191,20024.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1848,LALDC630238455,20003.0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1849,LALDC630238700,20008.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,LALDC630239374,20008.0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1851,LALDC641950078,20010.0,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1852,LALDC641950136,20001.0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1853,LALDC641951800,20005.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1854,LALDC641952236,20005.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1855,LALDC641952811,20003.0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
